person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income
34,45000,OWN,0.0,VENTURE,A,7000,5.42,0,0.16,0,5,10.714439990727769
28,31800,RENT,2.0,MEDICAL,D,8500,16.07,1,0.27,0,10,10.367253014814716
31,45000,MORTGAGE,16.0,VENTURE,B,6000,10.99,0,0.13,0,10,10.714439990727769
27,45000,MORTGAGE,3.0,PERSONAL,A,4000,6.99,0,0.09,0,7,10.714439990727769
30,39000,MORTGAGE,13.0,HOMEIMPROVEMENT,C,3000,13.99,1,0.08,1,10,10.571342565808699
28,33000,RENT,12.0,MEDICAL,C,8500,13.99,0,0.26,0,9,10.404293143019792
35,45000,MORTGAGE,5.0,VENTURE,A,6000,6.99,0,0.13,0,9,10.714439990727769
27,37273,RENT,4.0,PERSONAL,B,8500,10.0,0,0.23,0,10,10.526051311640611
27,38000,RENT,5.0,EDUCATION,A,8500,6.99,0,0.22,0,10,10.545367754151743
29,45000,OWN,13.0,VENTURE,B,15000,11.49,0,0.33,0,8,10.714439990727769
30,40000,RENT,2.0,MEDICAL,C,8500,12.53,0,0.21,0,8,10.596659732783579
30,40556,RENT,12.0,EDUCATION,C,8500,12.87,0,0.21,1,7,10.610463671032514
32,45000,MORTGAGE,12.0,EDUCATION,A,4800,7.49,0,0.11,0,7,10.714439990727769
27,42000,RENT,4.0,DEBTCONSOLIDATION,B,8500,9.99,0,0.2,0,8,10.645448706505872
27,45000,MORTGAGE,11.0,PERSONAL,B,3450,11.99,0,0.08,0,7,10.714439990727769
28,45000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,15000,15.99,0,0.33,1,8,10.714439990727769
30,44000,RENT,1.0,EDUCATION,B,8500,11.36,0,0.19,0,7,10.691967639914864
33,45000,RENT,2.0,MEDICAL,B,8500,10.62,0,0.19,0,6,10.714439990727769
29,45000,MORTGAGE,4.0,PERSONAL,D,15000,18.49,0,0.33,0,6,10.714439990727769
30,45000,RENT,0.0,MEDICAL,B,8500,11.89,0,0.19,0,7,10.714439990727769
28,47500,RENT,2.0,EDUCATION,A,8500,7.88,0,0.18,0,10,10.768506042432708
27,45000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,5400,12.99,0,0.12,0,7,10.714439990727769
34,50004,RENT,5.0,VENTURE,B,8500,9.45,0,0.17,0,6,10.819878279410617
28,53000,RENT,2.0,MEDICAL,A,8500,5.79,0,0.16,0,9,10.87806606028079
32,54000,RENT,16.0,HOMEIMPROVEMENT,A,8500,7.49,0,0.16,0,6,10.896757843893464
32,45000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4000,7.49,0,0.09,0,7,10.714439990727769
32,45000,MORTGAGE,6.0,EDUCATION,A,6400,7.49,0,0.14,0,8,10.714439990727769
30,57600,RENT,5.0,PERSONAL,A,8500,10.99,0,0.15,0,5,10.961295207644392
27,58000,RENT,0.0,HOMEIMPROVEMENT,C,8500,13.49,0,0.15,1,6,10.968215530759236
34,60353,RENT,13.0,PERSONAL,B,8500,10.65,0,0.14,0,6,11.007982504362394
29,55000,RENT,0.0,PERSONAL,D,8500,16.29,1,0.15,1,8,10.915106645867503
28,45000,MORTGAGE,0.0,EDUCATION,A,3600,10.99,0,0.08,0,8,10.714439990727769
28,76000,RENT,2.0,MEDICAL,B,8500,10.99,0,0.11,0,5,11.23850177707664
32,32423,RENT,10.0,HOMEIMPROVEMENT,B,8475,10.99,1,0.26,0,6,10.386654168308144
30,42000,RENT,0.0,MEDICAL,A,8450,8.59,0,0.2,0,7,10.645448706505872
31,45000,MORTGAGE,15.0,HOMEIMPROVEMENT,C,15000,13.06,0,0.33,1,5,10.714439990727769
29,28000,RENT,9.0,VENTURE,B,8400,11.48,0,0.3,0,6,10.239995502805316
34,52000,RENT,2.0,VENTURE,C,5000,13.99,0,0.1,1,8,10.859018228147887
30,45000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,4450,10.37,0,0.1,0,6,10.714439990727769
28,52000,RENT,4.0,MEDICAL,C,5000,12.23,0,0.1,1,9,10.859018228147887
28,52000,RENT,12.0,HOMEIMPROVEMENT,C,5000,13.48,0,0.1,1,7,10.859018228147887
29,52100,RENT,13.0,PERSONAL,B,5000,10.99,0,0.1,0,9,10.860939421415225
35,45000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7500,7.29,0,0.17,0,9,10.714439990727769
29,53000,RENT,0.0,HOMEIMPROVEMENT,A,5000,5.42,0,0.09,0,6,10.87806606028079
27,45000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,5000,9.25,0,0.11,0,10,10.714439990727769
28,39000,MORTGAGE,13.0,MEDICAL,D,3375,14.83,1,0.09,0,8,10.571342565808699
28,53500,RENT,4.0,VENTURE,B,5000,12.18,0,0.09,0,5,10.887455624298198
31,53922,RENT,15.0,HOMEIMPROVEMENT,B,5000,10.59,0,0.09,0,5,10.895312382020649
34,53995,RENT,10.0,PERSONAL,B,5000,9.63,0,0.09,0,6,10.896665248728718
32,54000,RENT,2.0,MEDICAL,A,5000,7.9,0,0.09,0,7,10.896757843893464
32,45000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5000,5.79,0,0.11,0,5,10.714439990727769
35,54396,RENT,4.0,MEDICAL,C,5000,11.34,0,0.09,1,10,10.904064284264555
28,54590,RENT,3.0,EDUCATION,A,5000,6.03,0,0.09,0,6,10.907624312981353
27,45000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6800,6.17,0,0.15,0,9,10.714439990727769
27,45000,MORTGAGE,7.0,PERSONAL,A,12000,6.91,0,0.27,0,8,10.714439990727769
27,54792,RENT,4.0,EDUCATION,C,5000,13.48,0,0.09,0,5,10.911317727550735
31,48996,RENT,0.0,DEBTCONSOLIDATION,E,5000,16.4,1,0.1,1,5,10.799514350728671
29,45000,MORTGAGE,7.0,PERSONAL,A,4000,6.17,0,0.09,0,9,10.714439990727769
31,54996,RENT,6.0,PERSONAL,A,5000,10.99,0,0.09,0,10,10.915033917272405
31,54996,RENT,5.0,PERSONAL,A,5000,8.0,0,0.09,0,9,10.915033917272405
28,45000,MORTGAGE,2.0,EDUCATION,A,3000,5.79,0,0.07,0,8,10.714439990727769
30,45000,MORTGAGE,5.0,VENTURE,B,8000,10.36,0,0.18,0,9,10.714439990727769
27,45000,MORTGAGE,2.0,MEDICAL,A,10000,6.17,0,0.22,0,9,10.714439990727769
27,55000,RENT,11.0,DEBTCONSOLIDATION,C,5000,13.8,0,0.09,0,6,10.915106645867503
30,49000,RENT,13.0,EDUCATION,B,5000,10.74,1,0.1,0,10,10.799595985047786
29,55000,RENT,2.0,EDUCATION,A,5000,7.14,0,0.09,0,5,10.915106645867503
30,49000,RENT,2.0,HOMEIMPROVEMENT,D,5000,15.31,1,0.1,1,10,10.799595985047786
31,55000,RENT,3.0,HOMEIMPROVEMENT,B,5000,12.18,0,0.09,0,8,10.915106645867503
27,45000,OWN,5.0,EDUCATION,C,15250,13.98,0,0.34,0,10,10.714439990727769
28,55000,RENT,3.0,MEDICAL,C,5000,12.53,0,0.09,1,10,10.915106645867503
29,45000,OWN,13.0,PERSONAL,A,10000,7.88,0,0.22,0,10,10.714439990727769
34,56000,RENT,16.0,PERSONAL,A,5000,8.9,0,0.09,0,8,10.933124826700707
32,45000,MORTGAGE,6.0,PERSONAL,A,15000,7.51,0,0.33,0,5,10.714439990727769
33,51000,RENT,17.0,MEDICAL,D,5000,14.96,1,0.1,1,9,10.839600519357369
29,57312,RENT,3.0,DEBTCONSOLIDATION,B,5000,11.86,0,0.09,0,6,10.956282753061092
27,57500,RENT,0.0,MEDICAL,A,5000,10.99,0,0.09,0,6,10.959557617938563
35,45000,MORTGAGE,16.0,MEDICAL,C,6500,13.98,0,0.14,0,10,10.714439990727769
34,45000,MORTGAGE,3.0,MEDICAL,C,5300,13.23,0,0.12,0,6,10.714439990727769
34,45000,MORTGAGE,1.0,VENTURE,B,12000,11.86,0,0.27,0,9,10.714439990727769
33,58000,RENT,0.0,VENTURE,A,5000,7.51,0,0.09,0,7,10.968215530759236
29,45000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,8000,15.58,0,0.18,0,9,10.714439990727769
30,45000,MORTGAGE,11.0,MEDICAL,A,2500,6.76,0,0.06,0,10,10.714439990727769
28,52000,RENT,12.0,HOMEIMPROVEMENT,B,5000,11.36,1,0.1,0,7,10.859018228147887
27,45000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,3900,11.36,0,0.09,0,6,10.714439990727769
31,45000,MORTGAGE,5.0,VENTURE,B,10000,9.88,0,0.22,0,8,10.714439990727769
28,59600,RENT,2.0,HOMEIMPROVEMENT,A,5000,5.79,0,0.08,0,10,10.995427631436174
28,60000,RENT,12.0,PERSONAL,A,5000,8.49,0,0.08,0,5,11.002116507732017
27,54000,RENT,6.0,DEBTCONSOLIDATION,B,5000,11.99,1,0.09,0,10,10.896757843893464
31,45000,MORTGAGE,8.0,VENTURE,B,7500,10.62,0,0.17,0,5,10.714439990727769
31,45000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2500,7.88,0,0.06,0,8,10.714439990727769
32,60000,RENT,16.0,MEDICAL,A,5000,7.29,0,0.08,0,9,11.002116507732017
30,60000,RENT,8.0,MEDICAL,A,5000,10.99,0,0.08,0,8,11.002116507732017
31,39000,MORTGAGE,5.0,EDUCATION,B,22000,11.36,1,0.56,0,5,10.571342565808699
29,45000,OWN,0.0,EDUCATION,B,6800,10.62,0,0.15,0,5,10.714439990727769
28,60000,RENT,12.0,HOMEIMPROVEMENT,D,5000,15.7,0,0.08,1,7,11.002116507732017
27,54000,RENT,0.0,DEBTCONSOLIDATION,D,5000,13.17,1,0.09,0,8,10.896757843893464
29,45000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,14000,13.48,0,0.31,1,5,10.714439990727769
30,60000,RENT,1.0,DEBTCONSOLIDATION,B,5000,10.99,0,0.08,0,7,11.002116507732017
30,54000,RENT,2.0,VENTURE,E,5000,15.13,1,0.09,0,9,10.896757843893464
32,60040,RENT,1.0,VENTURE,B,5000,8.88,0,0.08,0,10,11.002782941171654
30,60400,RENT,2.0,VENTURE,B,5000,12.69,0,0.08,0,8,11.008760940077243
30,45000,MORTGAGE,5.0,EDUCATION,B,3250,10.62,0,0.07,0,6,10.714439990727769
28,61000,RENT,3.0,VENTURE,B,5000,10.37,0,0.08,0,7,11.0186455364637
27,62000,RENT,7.0,DEBTCONSOLIDATION,A,5000,10.99,0,0.08,0,5,11.034905792929415
28,45000,OWN,4.0,MEDICAL,B,15000,9.88,0,0.33,0,6,10.714439990727769
29,45000,OWN,4.0,VENTURE,B,20000,10.62,0,0.44,0,6,10.714439990727769
27,63000,RENT,11.0,DEBTCONSOLIDATION,B,5000,10.0,0,0.08,0,5,11.050905878263567
34,63500,RENT,5.0,EDUCATION,A,5000,9.63,0,0.08,0,7,11.05881093278828
27,64000,RENT,2.0,VENTURE,C,5000,12.99,0,0.08,1,8,11.06665398721974
27,45000,OWN,3.0,PERSONAL,B,3500,11.14,0,0.08,0,8,10.714439990727769
27,45000,MORTGAGE,3.0,MEDICAL,C,18000,12.87,0,0.4,0,8,10.714439990727769
27,45000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,12000,8.94,0,0.27,0,6,10.714439990727769
35,45000,MORTGAGE,2.0,VENTURE,A,1000,10.99,0,0.02,0,10,10.714439990727769
27,65000,RENT,12.0,DEBTCONSOLIDATION,C,5000,13.99,0,0.08,1,9,11.082157933374816
28,59000,RENT,2.0,DEBTCONSOLIDATION,C,5000,15.23,1,0.08,0,6,10.985309671896763
27,45000,MORTGAGE,1.0,VENTURE,A,4000,10.99,0,0.09,0,7,10.714439990727769
27,45000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,16750,8.94,0,0.37,0,7,10.714439990727769
30,45000,MORTGAGE,11.0,VENTURE,C,10000,13.57,0,0.22,1,6,10.714439990727769
34,65004,RENT,8.0,HOMEIMPROVEMENT,B,5000,10.59,0,0.08,0,9,11.08221946899627
27,66000,RENT,10.0,MEDICAL,C,5000,13.99,0,0.08,1,10,11.097425172408931
33,66000,RENT,17.0,EDUCATION,A,5000,7.29,0,0.08,0,8,11.097425172408931
27,60000,RENT,0.0,PERSONAL,D,5000,14.54,1,0.08,0,10,11.002116507732017
34,45000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,3800,13.16,0,0.08,1,5,10.714439990727769
29,39000,MORTGAGE,13.0,PERSONAL,D,10000,10.99,1,0.26,0,5,10.571342565808699
27,60000,RENT,2.0,HOMEIMPROVEMENT,D,5000,15.21,1,0.08,1,9,11.002116507732017
29,60000,RENT,0.0,MEDICAL,C,5000,14.22,1,0.08,0,9,11.002116507732017
27,66240,RENT,7.0,VENTURE,A,5000,5.79,0,0.08,0,6,11.101054885563546
28,66920,RENT,12.0,DEBTCONSOLIDATION,C,5000,14.26,0,0.07,1,8,11.111268098204892
28,66924,RENT,1.0,EDUCATION,B,5000,11.86,0,0.07,0,10,11.111327868388553
32,68000,RENT,16.0,VENTURE,D,5000,15.7,0,0.07,0,7,11.127277689932466
33,68004,RENT,17.0,EDUCATION,C,5000,13.49,0,0.07,0,8,11.127336510866854
30,63600,RENT,7.0,PERSONAL,B,5000,10.39,1,0.08,0,8,11.060384472475045
31,45000,MORTGAGE,12.0,PERSONAL,A,6000,9.32,0,0.13,0,9,10.714439990727769
27,69996,RENT,12.0,PERSONAL,A,5000,9.63,0,0.07,0,5,11.156207662970246
27,45000,OWN,4.0,VENTURE,C,20000,12.84,0,0.44,0,10,10.714439990727769
34,70000,RENT,0.0,DEBTCONSOLIDATION,B,5000,9.91,0,0.07,0,7,11.156264806643742
30,70000,RENT,6.0,PERSONAL,B,5000,11.71,0,0.07,0,5,11.156264806643742
35,70000,RENT,9.0,VENTURE,A,5000,7.74,0,0.07,0,6,11.156264806643742
29,45000,MORTGAGE,13.0,EDUCATION,A,13000,9.63,0,0.29,0,9,10.714439990727769
29,70000,RENT,4.0,EDUCATION,E,5000,10.99,0,0.07,0,6,11.156264806643742
29,45000,OWN,8.0,MEDICAL,B,8000,12.21,0,0.18,0,10,10.714439990727769
34,72000,RENT,6.0,MEDICAL,B,5000,10.59,0,0.07,0,9,11.184435286790631
28,72000,RENT,8.0,PERSONAL,B,5000,10.59,0,0.07,0,9,11.184435286790631
28,72467,RENT,2.0,MEDICAL,B,5000,8.88,0,0.07,0,7,11.190900364095901
30,72516,RENT,11.0,PERSONAL,C,5000,13.85,0,0.07,1,6,11.1915762961146
27,45000,MORTGAGE,9.0,MEDICAL,B,12000,9.76,0,0.27,0,6,10.714439990727769
32,75000,RENT,4.0,MEDICAL,B,5000,9.99,0,0.07,0,8,11.225256725762893
31,75000,RENT,0.0,MEDICAL,B,5000,10.75,0,0.07,0,6,11.225256725762893
28,75000,RENT,5.0,MEDICAL,A,5000,7.88,0,0.07,0,10,11.225256725762893
31,39000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,12000,13.3,1,0.31,0,7,10.571342565808699
30,75000,RENT,0.0,PERSONAL,B,5000,10.62,0,0.07,0,5,11.225256725762893
32,39000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,2800,12.17,1,0.07,1,6,10.571342565808699
28,45100,MORTGAGE,2.0,VENTURE,A,6000,5.42,0,0.13,0,9,10.716659698193956
28,45136,MORTGAGE,13.0,EDUCATION,B,10175,12.69,0,0.23,0,9,10.717457588260444
33,45180,MORTGAGE,0.0,VENTURE,A,7000,8.0,0,0.15,0,7,10.71843192346452
28,78500,RENT,2.0,HOMEIMPROVEMENT,C,5000,14.27,0,0.06,1,6,11.270866642542865
34,45204,MORTGAGE,4.0,PERSONAL,A,5000,9.63,0,0.11,0,9,10.718962979171467
34,80000,RENT,4.0,VENTURE,A,5000,10.99,0,0.06,0,9,11.289794413577894
32,80000,RENT,0.0,DEBTCONSOLIDATION,C,5000,10.99,0,0.06,0,6,11.289794413577894
34,80000,RENT,4.0,HOMEIMPROVEMENT,A,5000,6.17,0,0.06,0,10,11.289794413577894
29,45324,MORTGAGE,4.0,PERSONAL,D,15150,14.54,0,0.33,0,10,10.721614035623052
28,74000,RENT,0.0,DEBTCONSOLIDATION,D,5000,15.21,1,0.07,0,8,11.211833885608513
27,45336,MORTGAGE,12.0,MEDICAL,B,4800,10.99,0,0.11,0,8,10.72187875513222
27,80004,RENT,1.0,VENTURE,C,5000,13.47,0,0.06,1,9,11.289844411702974
28,81996,RENT,5.0,PERSONAL,C,5000,14.26,0,0.06,0,5,11.314437940211276
33,82000,RENT,9.0,VENTURE,A,5000,7.51,0,0.06,0,8,11.314486721293981
34,82000,RENT,3.0,HOMEIMPROVEMENT,A,5000,8.32,0,0.06,0,9,11.314486721293981
33,82150,RENT,4.0,HOMEIMPROVEMENT,A,5000,7.51,0,0.06,0,5,11.31631429624586
32,65453,RENT,15.0,MEDICAL,C,5000,11.28,1,0.06,1,9,11.089102884825811
32,45489,MORTGAGE,13.0,PERSONAL,C,18250,12.73,0,0.4,1,5,10.72524780056405
29,45500,MORTGAGE,6.0,HOMEIMPROVEMENT,B,10000,10.65,0,0.22,0,10,10.725489582719506
29,67027,RENT,4.0,MEDICAL,A,5000,7.51,1,0.06,0,10,11.112865721520615
28,45500,OWN,1.0,MEDICAL,A,8400,10.99,0,0.18,0,5,10.725489582719506
33,85000,RENT,11.0,EDUCATION,A,5000,7.9,0,0.06,0,8,11.350418300109132
31,45500,MORTGAGE,5.0,VENTURE,B,7500,11.49,0,0.16,0,5,10.725489582719506
27,45500,MORTGAGE,2.0,DEBTCONSOLIDATION,C,5000,13.23,0,0.11,1,8,10.725489582719506
27,45500,OWN,11.0,VENTURE,C,14000,13.92,0,0.31,1,6,10.725489582719506
34,85000,RENT,7.0,VENTURE,B,5000,11.83,0,0.06,0,5,11.350418300109132
31,45504,MORTGAGE,3.0,EDUCATION,B,7000,9.88,0,0.15,0,8,10.725577489011457
30,85000,RENT,5.0,VENTURE,D,5000,15.05,0,0.06,0,9,11.350418300109132
29,45516,MORTGAGE,13.0,DEBTCONSOLIDATION,C,6000,13.49,0,0.13,0,8,10.725841161531715
35,85000,RENT,0.0,HOMEIMPROVEMENT,A,5000,9.07,0,0.06,0,6,11.350418300109132
31,86000,RENT,2.0,DEBTCONSOLIDATION,A,5000,10.99,0,0.06,0,8,11.362114203075018
27,45600,MORTGAGE,6.0,VENTURE,A,15350,8.9,0,0.34,0,10,10.727684925086583
27,45600,MORTGAGE,6.0,MEDICAL,A,3000,6.99,0,0.07,0,7,10.727684925086583
27,45600,MORTGAGE,11.0,EDUCATION,A,7500,5.42,0,0.16,0,5,10.727684925086583
33,45600,MORTGAGE,1.0,EDUCATION,A,4000,5.99,0,0.09,0,10,10.727684925086583
27,45600,MORTGAGE,3.0,HOMEIMPROVEMENT,A,1450,8.49,0,0.03,0,8,10.727684925086583
30,39600,MORTGAGE,11.0,EDUCATION,A,15000,7.49,1,0.38,0,5,10.586609649448985
28,89400,RENT,12.0,HOMEIMPROVEMENT,D,5000,15.2,0,0.06,0,6,11.400887146781372
30,45600,MORTGAGE,5.0,HOMEIMPROVEMENT,A,5000,7.29,0,0.11,0,8,10.727684925086583
29,45600,MORTGAGE,7.0,VENTURE,B,9600,10.36,0,0.21,0,5,10.727684925086583
29,45600,MORTGAGE,3.0,EDUCATION,C,4750,10.99,0,0.1,0,9,10.727684925086583
27,91200,RENT,3.0,DEBTCONSOLIDATION,C,5000,13.49,0,0.05,1,10,11.420821140914589
28,45600,MORTGAGE,4.0,VENTURE,C,2500,13.35,0,0.05,0,9,10.727684925086583
30,92001,RENT,3.0,VENTURE,A,5000,10.99,0,0.05,0,6,11.42956559492532
32,96000,RENT,1.0,PERSONAL,B,5000,11.99,0,0.05,0,9,11.472113887062386
29,45600,MORTGAGE,9.0,PERSONAL,A,2000,7.88,0,0.04,0,10,10.727684925086583
28,96000,RENT,5.0,VENTURE,B,5000,11.12,0,0.05,0,7,11.472113887062386
27,39600,MORTGAGE,4.0,VENTURE,G,2500,20.86,1,0.06,1,8,10.586609649448985
30,45600,MORTGAGE,0.0,VENTURE,A,6400,8.94,0,0.14,0,7,10.727684925086583
27,98000,RENT,3.0,VENTURE,C,5000,13.98,0,0.05,1,6,11.49273296168228
28,45678,OWN,12.0,PERSONAL,D,8000,15.58,0,0.18,0,10,10.729393952671707
27,45727,MORTGAGE,5.0,EDUCATION,D,1000,16.29,0,0.02,1,9,10.730466080729594
28,99996,RENT,7.0,MEDICAL,B,5000,11.49,0,0.05,0,10,11.51289546452022
27,45760,OWN,6.0,MEDICAL,B,14000,10.99,0,0.31,0,6,10.731187478961756
27,45760,MORTGAGE,0.0,PERSONAL,A,9300,10.99,0,0.2,0,10,10.731187478961756
30,39760,MORTGAGE,0.0,DEBTCONSOLIDATION,B,14500,10.75,1,0.36,0,7,10.590641811359664
27,100000,RENT,11.0,MEDICAL,B,5000,12.42,0,0.05,0,8,11.51293546492023
32,100000,RENT,3.0,HOMEIMPROVEMENT,C,5000,10.99,0,0.05,0,6,11.51293546492023
29,100000,RENT,0.0,EDUCATION,C,5000,12.23,0,0.05,0,8,11.51293546492023
35,100000,RENT,0.0,MEDICAL,A,5000,7.74,0,0.05,0,7,11.51293546492023
27,103000,RENT,2.0,VENTURE,A,5000,9.32,0,0.05,0,7,11.542493975902508
28,39912,MORTGAGE,2.0,EDUCATION,A,10000,8.49,1,0.25,0,8,10.594457364348266
35,95028,RENT,2.0,HOMEIMPROVEMENT,D,5000,14.42,1,0.05,1,6,11.461937387157255
33,113800,RENT,8.0,MEDICAL,B,5000,11.83,0,0.04,0,9,11.642206587981981
35,45996,MORTGAGE,0.0,VENTURE,D,15000,14.42,0,0.33,1,7,10.73633145595318
28,45996,OTHER,12.0,VENTURE,B,5500,10.2,0,0.12,0,10,10.73633145595318
27,140000,RENT,0.0,VENTURE,B,5000,9.99,0,0.04,0,8,11.849404844423074
27,142000,RENT,2.0,MEDICAL,C,5000,13.16,0,0.04,1,9,11.863589378812122
30,144000,RENT,12.0,EDUCATION,E,5000,16.32,0,0.03,1,7,11.87757552297847
30,46000,MORTGAGE,1.0,EDUCATION,C,12000,10.99,0,0.26,1,9,10.736418414365374
27,145000,RENT,11.0,MEDICAL,B,5000,12.69,0,0.03,0,7,11.884495917930655
30,46000,OWN,10.0,HOMEIMPROVEMENT,C,11200,14.27,0,0.24,1,10,10.736418414365374
27,46000,MORTGAGE,3.0,MEDICAL,A,18000,7.9,0,0.39,0,8,10.736418414365374
34,46000,MORTGAGE,5.0,VENTURE,A,10000,6.62,0,0.22,0,6,10.736418414365374
35,200000,RENT,7.0,VENTURE,B,5000,10.99,0,0.03,0,10,12.206077645517674
31,40000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,9500,16.77,1,0.24,0,10,10.596659732783579
29,200000,RENT,4.0,PERSONAL,A,5000,7.43,0,0.03,0,10,12.206077645517674
28,276000,RENT,1.0,PERSONAL,A,5000,6.62,0,0.02,0,10,12.52815976788113
29,46000,MORTGAGE,3.0,VENTURE,B,6000,11.49,0,0.13,0,5,10.736418414365374
34,46000,MORTGAGE,18.0,DEBTCONSOLIDATION,B,6700,10.99,0,0.15,0,10,10.736418414365374
28,30000,RENT,2.0,PERSONAL,A,5200,5.42,0,0.17,0,7,10.308985993422082
27,46000,OWN,4.0,VENTURE,A,8000,10.99,0,0.17,0,9,10.736418414365374
28,46000,MORTGAGE,12.0,PERSONAL,A,6500,6.99,0,0.14,0,7,10.736418414365374
31,39000,RENT,15.0,DEBTCONSOLIDATION,C,5200,13.48,0,0.13,0,9,10.571342565808699
30,46000,OWN,14.0,PERSONAL,C,6000,12.68,0,0.13,0,6,10.736418414365374
27,45000,RENT,0.0,DEBTCONSOLIDATION,C,5200,13.49,0,0.12,0,8,10.714439990727769
28,39000,RENT,12.0,DEBTCONSOLIDATION,B,5250,11.49,0,0.13,0,8,10.571342565808699
27,48000,RENT,8.0,MEDICAL,C,5250,15.27,0,0.11,1,6,10.778977123006351
29,15600,RENT,4.0,PERSONAL,C,5275,14.72,1,0.34,1,8,9.65509029374725
31,50000,RENT,0.0,EDUCATION,C,5275,12.53,0,0.11,0,6,10.819798284210286
27,46000,OWN,0.0,EDUCATION,A,18000,6.17,0,0.39,0,5,10.736418414365374
27,20160,RENT,4.0,DEBTCONSOLIDATION,A,5300,10.99,0,0.26,0,6,9.911505324129712
29,46000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,7500,14.35,0,0.16,1,5,10.736418414365374
29,46000,MORTGAGE,9.0,PERSONAL,A,4000,6.76,0,0.09,0,9,10.736418414365374
32,36000,RENT,4.0,VENTURE,A,5300,8.9,0,0.15,0,6,10.491301994830229
27,43218,RENT,11.0,VENTURE,C,5300,14.65,0,0.12,1,10,10.67403549235683
31,46000,MORTGAGE,11.0,VENTURE,A,7000,7.88,0,0.15,0,6,10.736418414365374
32,47500,RENT,2.0,MEDICAL,B,5300,11.49,0,0.11,0,8,10.768506042432708
28,46000,MORTGAGE,3.0,EDUCATION,D,16750,14.96,0,0.36,0,6,10.736418414365374
34,25000,RENT,0.0,VENTURE,B,5325,10.99,0,0.21,0,7,10.12667110305036
28,15360,RENT,2.0,PERSONAL,B,5375,9.91,1,0.35,0,5,9.639587108749145
29,18000,RENT,5.0,HOMEIMPROVEMENT,B,5375,12.69,1,0.3,0,9,9.798182590890704
28,46000,MORTGAGE,2.0,PERSONAL,B,4000,11.48,0,0.09,0,5,10.736418414365374
28,46000,MORTGAGE,12.0,EDUCATION,A,6000,8.0,0,0.13,0,7,10.736418414365374
30,20000,RENT,14.0,MEDICAL,D,5400,14.61,0,0.27,1,7,9.90353755128617
29,40000,OTHER,2.0,DEBTCONSOLIDATION,E,15000,16.63,1,0.38,1,10,10.596659732783579
27,46028,MORTGAGE,8.0,DEBTCONSOLIDATION,B,18000,10.74,0,0.39,0,9,10.737026911613315
30,29120,RENT,0.0,DEBTCONSOLIDATION,A,5400,7.14,0,0.19,0,10,10.279214842380336
28,46097,MORTGAGE,12.0,DEBTCONSOLIDATION,B,6000,10.75,0,0.13,0,8,10.73852484409569
29,46140,MORTGAGE,2.0,HOMEIMPROVEMENT,C,4800,14.72,0,0.1,1,6,10.739457204661502
29,40000,RENT,4.0,VENTURE,A,5400,7.9,0,0.14,0,7,10.596659732783579
32,40000,RENT,2.0,EDUCATION,B,5400,11.11,0,0.14,0,5,10.596659732783579
29,44000,RENT,2.0,PERSONAL,D,5400,16.0,1,0.12,1,8,10.691967639914864
34,50725,RENT,1.0,PERSONAL,C,5400,13.16,0,0.11,1,9,10.834193878644593
27,54000,RENT,1.0,HOMEIMPROVEMENT,C,5400,14.27,0,0.1,0,6,10.896757843893464
28,56461,RENT,5.0,EDUCATION,E,5400,15.68,0,0.1,1,6,10.941323124488626
31,46300,MORTGAGE,16.0,PERSONAL,A,7500,7.88,0,0.16,0,6,10.742918838113225
27,46300,MORTGAGE,3.0,DEBTCONSOLIDATION,C,11500,13.48,0,0.25,1,8,10.742918838113225
29,46400,MORTGAGE,0.0,EDUCATION,A,12000,7.51,0,0.26,0,10,10.74507628970625
29,63533,RENT,0.0,PERSONAL,A,5400,7.66,0,0.08,0,7,11.059330474658509
34,46500,MORTGAGE,18.0,EDUCATION,D,8500,10.99,0,0.18,0,9,10.747229096720554
31,46500,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6250,5.79,0,0.13,0,10,10.747229096720554
29,75000,RENT,0.0,PERSONAL,C,5400,14.79,0,0.07,0,5,11.225256725762893
27,77200,RENT,0.0,DEBTCONSOLIDATION,B,5425,10.59,1,0.07,0,9,11.25416768929685
